,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Face To Face Win Diff,Team1 Name,Team1 No Of Matches,Team2 Name,Team2 No Of Matches,Win Percentage All,Win Percentage Rec
17,-5.785947712418302,4.165441176470587,-3.5892156862745077,1.956617647058824,-0.06476083757737679,0.07365814495613406,11.297658862876258,7.413043478260871,0.5042994328708641,0.4910533208172545,6.860869565217388,4.227536231884056,1.0,0.5,South Africa,6,Bangladesh,4,-0.2666666666666666,0.0
18,-1.5555555555555571,-5.071428571428573,0.5038095238095242,-2.6571428571428584,-0.12900320095224296,-0.11420500631387975,-2.967459324155193,1.075980392156863,-0.6840819803219418,0.2334207604242451,-1.1519399249061308,0.5102941176470583,0.0,0.5,India,3,New Zealand,8,0.25,0.08333333333333337
19,6.227513227513228,8.671122994652404,1.6841269841269826,3.54385026737968,0.22509388821445553,0.21867910328878346,-5.651821862348179,-9.64,-0.3518319879131262,-1.5938931027254277,-3.5437246963562794,-4.1330526315789475,1.0,0.5,Australia,8,Bangladesh,5,0.0714285714285714,0.3333333333333333
20,1.845313156788567,10.413333333333334,1.9505674653215657,8.176,-0.04092393322645238,-0.021105982108511185,4.711111111111112,-4.0532212885154095,-0.08163950546221876,-0.35933394556261433,3.4972727272727253,-2.2672268907563025,1.0,0.5,South Africa,7,England,9,0.125,0.0
21,-0.16129032258064413,-5.034210526315793,1.6645161290322577,-0.21631578947368268,-0.14954044954044932,-0.2824537560327971,-4.373376623376624,-4.530303030303029,-0.33605923799249915,-0.28943278943278905,-3.2029870129870153,-3.900000000000001,1.0,0.5,Pakistan,6,Sri Lanka,6,0.09999999999999998,0.16666666666666674
22,0.7125668449197846,-4.345029239766085,0.11069518716577331,-1.6491228070175428,0.036943375995529326,-0.1542290736036905,3.595238095238095,5.625603864734302,0.9292771942317968,0.3803036028583193,0.9404761904761898,3.6304347826086945,0.0,0.5,England,10,New Zealand,9,-0.22916666666666669,-0.3333333333333333
23,5.2872407291011925,8.986622073578594,1.8177247014456333,6.63010033444816,0.14402714524369,0.00016673336001075492,3.2914368650217707,2.1034482758620694,0.8872744733051388,-0.3120038475356077,1.0540493468795358,2.509482758620689,0.0,0.5,Australia,9,Pakistan,7,-0.29166666666666663,-0.16666666666666674
24,-2.2821428571428584,-11.848970251716246,0.8807142857142818,-3.5135011441647563,-0.2197726715530869,-0.4299843831337847,7.462511291779585,14.498327759197323,1.0712061370195958,1.061518584774399,3.2021680216802215,8.554515050167224,0.0,0.5,Bangladesh,6,Sri Lanka,7,-0.2666666666666666,-0.3333333333333333
25,2.346077127659573,15.425925925925927,1.7990026595744704,10.761904761904761,0.00479458006167303,0.02265534511166578,7.174055232558139,-4.315476190476193,0.6115444514616559,-0.6663709224262853,4.160537790697676,-1.8892857142857142,1.0,0.0,South Africa,8,New Zealand,10,-0.039682539682539764,0.33333333333333337
26,1.3518306636155586,-2.5317725752508373,0.1527459954233379,-1.7207357859531784,0.07540584248531612,-0.0324229268560751,5.111111111111111,5.966666666666669,0.9095860566448808,0.8054003724394798,2.2333333333333307,3.043333333333332,0.0,0.5,England,11,India,4,-0.2,-0.5
27,6.331111111111113,13.48989898989899,3.093333333333332,6.663636363636362,0.10879552980132463,0.19967658911578448,1.317988064791134,0.41485507246376585,0.6537005823196109,-0.6246087000075127,-0.2879795396419471,1.559782608695654,1.0,0.5,Australia,10,Sri Lanka,8,-0.15873015873015872,0.0
28,-8.898644986449863,-15.270114942528737,-4.302113821138211,-8.211494252873562,-0.20990249604803468,-0.3760408272898201,12.2375,23.592307692307692,1.2145853287974369,0.2709572333529282,7.018750000000003,17.427692307692304,0.0,0.0,Bangladesh,7,Pakistan,8,-0.5952380952380953,-0.8333333333333334
29,-0.6318082788671013,5.176630434782609,0.4235294117647044,6.11086956521739,-0.06721208519319344,-0.17210963639535062,5.575757575757578,-5.333333333333332,0.10113728007373446,-1.5937233814471217,3.939037433155079,-1.2019230769230766,0.0,0.0,South Africa,9,India,5,0.0,0.5
30,-6.317375886524822,-10.668067226890756,-3.750354609929074,-7.637394957983193,-0.0854911884663571,-0.012413015228866916,4.364705882352942,5.898989898989896,0.7524680743346464,0.8439126274766044,2.1060504201680645,2.8828282828282843,0.0,0.5,New Zealand,11,Pakistan,9,-0.38749999999999996,-0.33333333333333337
31,6.199999999999999,13.73099415204678,2.0677499999999984,10.298245614035086,0.1711959772536229,-0.046110823082119445,0.7374924653405657,-1.8729096989966543,-0.06093076341146997,-1.575469961339417,0.7122965641952987,1.5642140468227446,0.0,0.5,Australia,11,India,6,-0.09999999999999998,0.0
32,-0.41017488076311537,5.600000000000001,-0.4635930047694714,1.0000000000000044,0.010957639182793836,0.18309247914677998,2.7875457875457865,3.2408026755852823,0.7402293967714542,0.3694003256517382,0.8737833594976436,1.8421404682274254,1.0,0.0,India,7,Pakistan,10,-0.19444444444444442,0.0
